player_name,player_name_clean,draft_year,position,position_group,school,draft_team,draft_round,draft_pick,hof,category,side,age,to,allpro,probowls,seasons_started,w_av,dr_av,games,pass_completions,pass_attempts,pass_yards,pass_tds,pass_ints,rush_atts,rush_yards,rush_tds,receptions,rec_yards,rec_tds,def_solo_tackles,def_ints,def_sacks,AV_year1,AV_year2,AV_year3,AV_year4,AV_4yr_sum,AV_4yr_avg,AV_4yr_avg_percentile,car_av_filled
Marcus Henry,marcus henry,2008,WR,WR,kansas,nyj,6,171,False,WR,O,22.0,,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.1152513,0
Marcus Howard,marcus howard,2008,LB,LB,georgia,ind,5,161,False,LB,D,22.0,2008.0,0,0,0,1.0,1.0,9.0,0,0,0,0,0,0,0,0,0,0,0,9,0,1.5,1,0,0,0,1,0.25,0.15885947,1
Marcus Monk,marcus monk,2008,WR,WR,arkansas,chi,7,248,False,WR,O,22.0,,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.1152513,0
Marcus Smith,marcus smith,2008,WR,WR,new mexico,bal,4,106,False,WR,O,23.0,2010.0,0,0,0,0.0,0.0,21.0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0,0,0,0,0,0,0.0,0.1152513,4
Marcus Thomas,marcus thomas,2008,RB,RB,texas-el paso,sdg,5,166,False,RB,O,24.0,2008.0,0,0,0,0.0,,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,1,2,5,12,3.0,0.63844086,15
Mario Manningham,mario manningham,2008,WR,WR,michigan,nyg,3,95,False,WR,O,22.0,2013.0,0,0,4,22.0,18.0,67.0,0,0,0,0,0,5,54,0,211,2849,19,2,0,0.0,0,7,8,4,19,4.75,0.798093588,24
Mario Urrutia,mario urrutia,2008,WR,WR,louisville,cin,7,246,False,WR,O,22.0,,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.1152513,0
Martellus Bennett,martellus bennett,2008,TE,TE,texas aandm,dal,2,61,False,TE,O,21.0,2017.0,0,1,8,35.0,4.0,144.0,0,0,0,0,0,2,10,0,433,4573,30,2,0,0.0,2,1,2,1,6,1.5,0.644981413,41
Martin Rucker,martin rucker,2008,TE,TE,missouri,cle,4,111,False,TE,O,23.0,2011.0,0,0,0,0.0,0.0,12.0,0,0,0,0,0,0,0,0,2,17,0,0,0,0.0,0,0,0,0,0,0.0,0.141263941,0
Matt Flynn,matt flynn,2008,QB,QB,lsu,gnb,7,209,False,QB,O,23.0,2014.0,0,0,0,8.0,7.0,51.0,219,357,2541,17,11,65,69,1,0,0,0,0,0,0.0,0,0,1,2,3,0.75,0.497695853,8
Matt Forte,matt forte,2008,RB,RB,tulane,chi,2,44,False,RB,O,22.0,2017.0,0,2,9,84.0,78.0,146.0,0,1,0,0,0,2356,9796,54,554,4672,21,0,0,0.0,12,9,13,11,45,11.25,0.971774194,102
Matt Ryan,matt ryan,2008,QB,QB,boston col.,atl,1,3,False,QB,O,23.0,2022.0,1,4,15,146.0,144.0,234.0,5551,8464,62792,381,183,514,1539,13,1,5,1,1,0,0.0,14,10,16,15,55,13.75,0.979262673,193
Matt Sherry,matt sherry,2008,TE,TE,villanova,cin,6,207,False,TE,O,23.0,,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.141263941,0
Matthew Slater,matthew slater,2008,WR,WR,ucla,nwe,5,153,False,WR,O,22.0,2022.0,2,10,0,0.0,0.0,223.0,0,0,0,0,0,2,11,0,1,46,0,133,0,0.0,0,0,0,0,0,0.0,0.1152513,0
Mike Gibson,mike gibson,2008,OT,OL,california,phi,6,184,False,OL,O,22.0,2013.0,0,0,0,5.0,,36.0,0,0,0,0,0,0,0,0,1,-2,0,0,0,0.0,0,0,4,0,4,1.0,0.30952381,5
Mike Hart,mike hart,2008,RB,RB,michigan,ind,6,202,False,RB,O,22.0,2010.0,0,0,0,3.0,3.0,21.0,0,0,0,0,0,71,264,2,12,97,0,3,0,0.0,0,1,2,0,3,0.75,0.333333333,3
Mike Humpal,mike humpal,2008,LB,LB,iowa,pit,6,188,False,LB,D,23.0,,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.061099796,0
Mike Jenkins,mike jenkins,2008,DB,DB,south florida,dal,1,25,False,DB,D,23.0,2015.0,0,1,4,27.0,21.0,101.0,0,0,0,0,0,0,0,0,0,0,0,221,10,0.0,2,11,5,4,22,5.5,0.890027322,30
Mike McGlynn,mike mcglynn,2008,OT,OL,pittsburgh,phi,4,109,False,OL,O,23.0,2015.0,0,0,4,29.0,8.0,83.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0,0,8,2,10,2.5,0.501488095,32
Mike Merritt,mike merritt,2008,TE,TE,central florida,kan,7,239,False,TE,O,24.0,,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.141263941,0
Mike Pollak,mike pollak,2008,OT,OL,arizona st.,ind,2,59,False,OL,O,23.0,2014.0,0,0,2,26.0,22.0,81.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8,5,7,3,23,5.75,0.757440476,29
Nate Garner,nate garner,2008,OT,OL,arkansas,nyj,7,211,False,OL,O,23.0,2014.0,0,0,0,13.0,,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5,0,2,7,1.75,0.392857143,14
Nick Hayden,nick hayden,2008,DT,DL,wisconsin,car,6,181,False,DL,D,22.0,2015.0,0,0,4,25.0,7.0,76.0,0,0,0,0,0,0,0,0,0,0,0,114,0,2.0,1,2,5,0,8,2.0,0.532876712,27
Oniel Cousins,oniel cousins,2008,OG,OL,texas-el paso,bal,3,99,False,OL,O,24.0,2014.0,0,0,0,10.0,4.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,2,1,5,1.25,0.364583333,11
Orlando Scandrick,orlando scandrick,2008,DB,DB,boise st.,dal,5,143,False,DB,D,21.0,2019.0,0,0,4,26.0,25.0,143.0,0,0,0,0,0,0,0,0,0,0,0,406,9,13.5,2,3,2,3,10,2.5,0.631830601,32
Owen Schmitt,owen schmitt,2008,FB,RB,west virginia,sea,5,163,False,RB,O,23.0,2012.0,0,0,0,1.0,0.0,74.0,0,0,0,0,0,11,28,0,34,218,2,13,0,0.0,0,0,1,0,1,0.25,0.542553191,1
Pat Lee,pat lee,2008,DB,DB,auburn,gnb,2,60,False,DB,D,24.0,2012.0,0,0,1,4.0,2.0,47.0,0,0,0,0,0,0,0,0,0,0,0,50,1,0.0,0,0,1,1,2,0.5,0.243169399,4
Pat Sims,pat sims,2008,DT,DL,auburn,cin,3,77,False,DL,D,22.0,2017.0,0,0,3,27.0,19.0,130.0,0,0,0,0,0,0,0,0,0,0,0,169,1,9.0,4,5,4,2,15,3.75,0.743835616,32
Paul Hubbard,paul hubbard,2008,WR,WR,wisconsin,cle,6,191,False,WR,O,23.0,2010.0,0,0,0,0.0,,1.0,0,0,0,0,0,0,0,0,1,8,0,0,0,0.0,0,0,0,0,0,0.0,0.1152513,0
Peyton Hillis,peyton hillis,2008,FB,RB,arkansas,den,7,227,False,RB,O,22.0,2014.0,0,0,3,21.0,4.0,81.0,1,3,13,0,0,696,2832,23,134,1050,3,10,0,0.0,4,0,10,3,17,4.25,1.0,22
Philip Wheeler,philip wheeler,2008,LB,LB,georgia tech,ind,3,93,False,LB,D,23.0,2016.0,0,0,3,29.0,10.0,133.0,0,0,0,0,0,0,0,0,0,0,0,377,0,6.5,1,4,3,4,12,3.0,0.623217923,33
Phillip Merling,phillip merling,2008,DE,DL,clemson,mia,2,32,False,DL,D,23.0,2013.0,0,0,0,6.0,6.0,53.0,0,0,0,0,0,0,0,0,0,0,0,52,1,3.5,3,2,0,1,6,1.5,0.470223325,6
Pierre Garcon,pierre garcon,2008,WR,WR,mount union,ind,6,205,False,WR,O,22.0,2018.0,0,0,10,54.0,21.0,148.0,0,1,0,0,0,12,72,0,628,7854,38,7,0,0.0,0,9,8,7,24,6.0,0.872616984,66
Quentin Groves,quentin groves,2008,DE,DL,auburn,jax,2,52,False,DL,D,24.0,2014.0,0,0,2,17.0,4.0,100.0,0,0,0,0,0,0,0,0,0,0,0,141,2,9.5,1,4,5,2,12,3.0,0.633995037,19
Quintin Demps,quintin demps,2008,DB,DB,texas-el paso,phi,4,117,False,DB,D,23.0,2017.0,0,0,3,22.0,2.0,110.0,0,0,0,0,0,0,0,0,0,0,0,222,18,1.5,2,1,0,1,4,1.0,0.369535519,25
Rashard Mendenhall,rashard mendenhall,2008,RB,RB,illinois,pit,1,23,False,RB,O,21.0,2013.0,0,0,4,29.0,26.0,72.0,0,0,0,0,0,1081,4236,37,95,795,2,0,0,0.0,1,10,9,6,26,6.5,0.85483871,31
Ray Rice,ray rice,2008,RB,RB,rutgers,bal,2,55,False,RB,O,21.0,2013.0,0,3,5,63.0,63.0,92.0,1,2,1,1,0,1430,6180,37,369,3034,6,0,0,0.0,6,18,13,16,53,13.25,0.989247312,69
Red Bryant,red bryant,2008,DT,DL,texas aandm,sea,4,121,False,DL,D,24.0,2015.0,0,0,4,31.0,26.0,86.0,0,0,0,0,0,0,0,0,0,0,0,96,2,4.5,0,1,3,8,12,3.0,0.664383562,34
Reggie Corner,reggie corner,2008,DB,DB,akron,buf,4,114,False,DB,D,24.0,2011.0,0,0,0,8.0,8.0,55.0,0,0,0,0,0,0,0,0,0,0,0,95,2,1.0,2,4,1,1,8,2.0,0.569672131,8
Reggie Smith,reggie smith,2008,DB,DB,oklahoma,sfo,3,75,False,DB,D,21.0,2011.0,0,0,1,5.0,5.0,45.0,0,0,0,0,0,0,0,0,0,0,0,60,2,0.0,0,1,3,1,5,1.25,0.433743169,5
Rob Jackson,rob jackson,2008,DE,DL,kansas st.,was,7,242,False,DL,D,22.0,2013.0,0,0,1,9.0,9.0,54.0,0,0,0,0,0,0,0,0,0,0,0,48,5,7.5,0,0,0,1,1,0.25,0.183622829,9
Robert Henderson,robert henderson,2008,DE,DL,southern miss,nyg,6,199,False,DL,D,24.0,,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.066997519,0
Robert James,robert james,2008,LB,LB,arizona st.,atl,5,138,False,LB,D,24.0,2013.0,0,0,0,1.0,1.0,18.0,0,0,0,0,0,0,0,0,0,0,0,9,0,0.0,0,0,0,0,0,0.0,0.061099796,1
Roy Schuening,roy schuening,2008,OG,OL,oregon st.,stl,5,157,False,OL,O,24.0,2008.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.085416667,0
Ryan Clady,ryan clady,2008,OT,OL,boise st.,den,1,12,False,OL,O,22.0,2016.0,2,4,7,65.0,63.0,107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,14,13,7,7,41,10.25,0.977678571,73
Ryan Mundy,ryan mundy,2008,DB,DB,west virginia,pit,6,194,False,DB,D,23.0,2014.0,0,0,1,17.0,7.0,96.0,0,0,0,0,0,0,0,0,1,33,0,217,6,2.0,0,1,2,2,5,1.25,0.433743169,18
Ryan Torain,ryan torain,2008,RB,RB,arizona st.,den,5,139,False,RB,O,22.0,2012.0,0,0,1,5.0,0.0,22.0,0,0,0,0,0,238,1011,6,24,148,2,0,0,0.0,0,0,4,1,5,1.25,0.427419355,5
Sam Baker,sam baker,2008,OT,OL,usc,atl,1,21,False,OL,O,23.0,2013.0,0,0,3,32.0,32.0,70.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,8,8,4,23,5.75,0.757440476,35
Sedrick Ellis,sedrick ellis,2008,DT,DL,usc,nor,1,7,False,DL,D,23.0,2012.0,0,0,5,26.0,26.0,70.0,0,0,0,0,0,0,0,0,0,0,0,99,0,12.5,6,5,7,6,24,6.0,0.871232877,29
Shawn Crable,shawn crable,2008,LB,LB,michigan,nwe,3,78,False,LB,D,23.0,2010.0,0,0,0,0.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.5,0,0,0,0,0,0.0,0.061099796,0
Shawn Murphy,shawn murphy,2008,OT,OL,utah st.,mia,4,110,False,OL,O,25.0,2009.0,0,0,0,0.0,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.063988095,0
Spencer Larsen,spencer larsen,2008,LB,LB,arizona,den,6,183,False,LB,D,24.0,2013.0,0,0,1,5.0,4.0,63.0,0,0,0,0,0,17,62,0,14,127,1,36,0,0.0,1,1,1,1,4,1.0,0.363543788,5
Stanford Keglar,stanford keglar,2008,LB,LB,purdue,ten,4,134,False,LB,D,23.0,2010.0,0,0,0,3.0,2.0,35.0,0,0,0,0,0,0,0,0,0,0,0,18,0,0.0,1,1,1,0,3,0.75,0.311608961,3
Steve Johnson,steve johnson,2008,WR,WR,kentucky,buf,7,224,False,WR,O,21.0,2015.0,0,0,5,33.0,29.0,99.0,0,0,0,0,0,2,16,0,381,4764,34,3,0,0.0,1,0,8,8,17,4.25,0.768630849,37
Steve Justice,steve justice,2008,C,OL,wake forest,ind,6,201,False,OL,O,24.0,2008.0,0,0,0,1.0,1.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0.25,0.11682243,1
Steve Slaton,steve slaton,2008,RB,RB,west virginia,hou,3,89,False,RB,O,22.0,2011.0,0,0,2,21.0,21.0,45.0,0,0,0,0,0,442,1896,13,100,808,5,0,0,0.0,13,7,1,0,21,5.25,0.801075269,21
Tashard Choice,tashard choice,2008,RB,RB,georgia tech,dal,4,122,False,RB,O,23.0,2013.0,0,0,0,13.0,10.0,88.0,0,0,0,0,0,372,1579,10,81,574,0,8,0,0.0,4,3,3,2,12,3.0,0.63844086,14
Tavares Gooden,tavares gooden,2008,LB,LB,miami (fl),bal,3,71,False,LB,D,23.0,2013.0,0,0,1,9.0,7.0,58.0,0,0,0,0,0,0,0,0,0,0,0,74,0,0.0,0,6,1,1,8,2.0,0.530549898,9
Taylor Mehlhaff,taylor mehlhaff,2008,K,ST,wisconsin,nor,6,178,False,K,S,23.0,2008.0,0,0,0,0.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.157894737,0
Terrell Thomas,terrell thomas,2008,DB,DB,usc,nyg,2,63,False,DB,D,23.0,2013.0,0,0,2,18.0,18.0,60.0,0,0,0,0,0,0,0,0,0,0,0,248,12,3.0,2,6,7,0,15,3.75,0.74795082,19
Terrence Wheatley,terrence wheatley,2008,DB,DB,colorado,nwe,2,62,False,DB,D,23.0,2010.0,0,0,0,1.0,1.0,12.0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,1,0,0,0,1,0.25,0.164617486,1
Thomas Brown,thomas brown,2008,RB,RB,georgia,atl,6,172,False,RB,O,22.0,,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.092741935,0
Thomas DeCoud,thomas decoud,2008,DB,DB,california,atl,3,98,False,DB,D,23.0,2014.0,0,1,6,37.0,34.0,104.0,0,0,0,0,0,0,0,0,0,0,0,326,15,3.0,1,7,6,7,21,5.25,0.87568306,41
Thomas Williams,thomas williams,2008,LB,LB,usc,jax,5,155,False,LB,D,23.0,2011.0,0,0,0,1.0,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0,12,0,0.0,0,0,0,1,1,0.25,0.15885947,1
Tim Hightower,tim hightower,2008,RB,RB,richmond,ari,5,149,False,RB,O,22.0,2016.0,0,0,2,26.0,18.0,77.0,0,0,0,0,0,752,2977,32,162,1208,2,1,0,0.0,6,8,5,2,21,5.25,0.801075269,29
Tom Santi,tom santi,2008,TE,TE,virginia,ind,6,196,False,TE,O,22.0,2009.0,0,0,0,2.0,2.0,9.0,0,0,0,0,0,0,0,0,18,171,1,0,0,0.0,1,1,0,0,2,0.5,0.431226766,2
Tom Zbikowski,tom zbikowski,2008,DB,DB,notre dame,bal,3,86,False,DB,D,23.0,2012.0,0,0,1,11.0,7.0,64.0,0,0,0,0,0,0,0,0,0,0,0,102,3,2.0,1,3,2,2,8,2.0,0.569672131,12
Tony Hills,tony hills,2008,OT,OL,texas,pit,4,130,False,OL,O,23.0,2016.0,0,0,0,3.0,0.0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.063988095,3
Tracy Porter,tracy porter,2008,DB,DB,indiana,nor,2,40,False,DB,D,22.0,2016.0,0,0,6,31.0,16.0,98.0,0,0,0,0,0,0,0,0,0,0,0,310,13,2.5,2,5,6,5,18,4.5,0.816256831,36
Trae Williams,trae williams,2008,DB,DB,south florida,jax,5,159,False,DB,D,23.0,,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.05942623,0
Trevor Laws,trevor laws,2008,DT,DL,notre dame,phi,2,47,False,DL,D,23.0,2011.0,0,0,0,7.0,7.0,56.0,0,0,0,0,0,0,0,0,0,0,0,45,1,5.0,2,1,2,2,7,1.75,0.491780822,7
Trevor Scott,trevor scott,2008,DE,DL,buffalo,oak,6,169,False,DL,D,24.0,2014.0,0,0,2,11.0,9.0,85.0,0,0,0,0,0,0,0,0,0,0,0,87,0,16.5,2,3,4,1,10,2.5,0.586848635,12
Tyler Schmitt,tyler schmitt,2008,LB,LB,san diego st.,sea,6,189,False,LB,D,22.0,,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.061099796,0
Tyrell Johnson,tyrell johnson,2008,DB,DB,arkansas st.,min,2,43,False,DB,D,23.0,2012.0,0,0,1,10.0,10.0,53.0,0,0,0,0,0,0,0,0,0,0,0,100,2,0.0,3,5,1,1,10,2.5,0.631830601,10
Tyvon Branch,tyvon branch,2008,DB,DB,connecticut,oak,4,100,False,DB,D,21.0,2017.0,0,0,5,28.0,22.0,106.0,0,0,0,0,0,0,0,0,0,0,0,481,5,9.0,1,6,6,5,18,4.5,0.816256831,32
Vernon Gholston,vernon gholston,2008,DE,DL,ohio st.,nyj,1,6,False,DL,D,22.0,2010.0,0,0,0,6.0,6.0,45.0,0,0,0,0,0,0,0,0,0,0,0,24,0,0.0,1,3,2,0,6,1.5,0.470223325,6
Will Franklin,will franklin,2008,WR,WR,missouri,kan,4,105,False,WR,O,22.0,2008.0,0,0,0,1.0,1.0,13.0,0,0,0,0,0,0,0,0,7,83,0,0,0,0.0,1,0,0,0,1,0.25,0.280762565,1
William Hayes,william hayes,2008,DE,DL,winston-salem st.,ten,4,103,False,DL,D,23.0,2018.0,0,0,4,32.0,8.0,137.0,0,0,0,0,0,0,0,0,0,0,0,246,1,37.5,1,5,2,2,10,2.5,0.586848635,37
Wilrey Fontenot,wilrey fontenot,2008,DB,DB,arizona,atl,7,212,False,DB,D,23.0,,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.05942623,0
Xavier Adibi,xavier adibi,2008,LB,LB,virginia tech,hou,4,118,False,LB,D,23.0,2012.0,0,0,0,4.0,4.0,44.0,0,0,0,0,0,0,0,0,0,0,0,54,0,0.0,2,1,1,0,4,1.0,0.363543788,4
Xavier Omon,xavier omon,2008,RB,RB,nw missouri st.,buf,6,179,False,RB,O,23.0,2009.0,0,0,0,0.0,0.0,7.0,0,0,0,0,0,11,27,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.092741935,0
Zackary Bowman,zackary bowman,2008,DB,DB,nebraska,chi,5,142,False,DB,D,23.0,2015.0,0,0,1,15.0,12.0,99.0,0,0,0,0,0,0,0,0,0,0,0,181,13,0.0,1,5,2,1,9,2.25,0.602459016,17
A.Q. Shipley,aq shipley,2009,C,OL,penn st.,pit,7,226,False,OL,O,23.0,2020.0,0,0,4,33.0,,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3,3,0.75,0.182242991,38
Aaron Brown,aaron brown,2009,RB,RB,tcu,det,6,192,False,RB,O,23.0,2011.0,0,0,0,2.0,2.0,22.0,0,0,0,0,0,45,189,0,18,138,1,0,0,0.0,1,1,0,0,2,0.5,0.274193548,2
Aaron Curry,aaron curry,2009,LB,LB,wake forest,sea,1,4,False,LB,D,23.0,2012.0,0,0,3,16.0,12.0,48.0,0,0,0,0,0,0,0,0,0,0,0,163,0,5.5,5,6,6,0,17,4.25,0.726069246,17
Aaron Maybin,aaron maybin,2009,DE,DL,penn st.,buf,1,11,False,DL,D,21.0,2012.0,0,0,0,5.0,2.0,48.0,0,0,0,0,0,0,0,0,0,0,0,27,0,6.0,1,1,2,1,5,1.25,0.418114144,5
Al Afalava,al afalava,2009,DB,DB,oregon st.,chi,6,190,False,DB,D,22.0,2012.0,0,0,1,5.0,4.0,29.0,0,0,0,0,0,0,0,0,0,0,0,54,1,2.0,4,0,0,1,5,1.25,0.433743169,5
Alex Mack,alex mack,2009,C,OL,california,cle,1,21,False,OL,O,23.0,2021.0,0,7,12,86.0,30.0,196.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5,8,6,7,26,6.5,0.864485981,103
Alex Magee,alex magee,2009,DE,DL,purdue,kan,3,67,False,DL,D,22.0,2010.0,0,0,0,2.0,1.0,25.0,0,0,0,0,0,0,0,0,0,0,0,14,0,4.0,1,1,0,0,2,0.5,0.267990074,2
Alphonso Smith,alphonso smith,2009,DB,DB,wake forest,den,2,37,False,DB,D,23.0,2012.0,0,0,1,8.0,1.0,42.0,0,0,0,0,0,0,0,0,0,0,0,70,8,0.0,1,5,2,0,8,2.0,0.569672131,8
Andre Brown,andre brown,2009,RB,RB,north carolina st.,nyg,4,129,False,RB,O,22.0,2013.0,0,0,1,7.0,7.0,22.0,0,0,0,0,0,214,876,11,32,189,0,1,0,0.0,0,0,0,4,4,1.0,0.384408602,7
Andre Smith,andre smith,2009,OT,OL,alabama,cin,1,6,False,OL,O,22.0,2021.0,0,0,8,41.0,37.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,3,6,8,18,4.5,0.647321429,50
Andrew Gardner,andrew gardner,2009,OT,OL,georgia tech,mia,6,181,False,OL,O,23.0,2016.0,0,0,0,7.0,0.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.063988095,7
Andy Levitre,andy levitre,2009,OG,OL,oregon st.,buf,2,51,False,OL,O,23.0,2018.0,0,0,9,55.0,22.0,143.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,6,8,7,27,6.75,0.877083333,67
Anthony Hill,anthony hill,2009,TE,TE,north carolina st.,hou,4,122,False,TE,O,24.0,2011.0,0,0,0,0.0,0.0,12.0,0,0,0,0,0,0,0,0,3,19,0,0,0,0.0,0,0,0,0,0,0.0,0.141263941,0
Antoine Caldwell,antoine caldwell,2009,OG,OL,alabama,hou,3,77,False,OL,O,23.0,2012.0,0,0,0,11.0,11.0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,5,2,3,12,3.0,0.5875,12
Asher Allen,asher allen,2009,DB,DB,georgia,min,3,86,False,DB,D,21.0,2011.0,0,0,2,8.0,8.0,36.0,0,0,0,0,0,0,0,0,0,0,0,111,4,1.0,1,5,2,0,8,2.0,0.569672131,8
Austin Collie,austin collie,2009,WR,WR,byu,ind,4,127,False,WR,O,23.0,2013.0,0,0,0,18.0,17.0,49.0,0,0,0,0,0,2,1,0,179,1908,16,0,0,0.0,8,6,4,0,18,4.5,0.782495667,19
B.J. Raji,bj raji,2009,DT,DL,boston col.,gnb,1,9,False,DL,D,23.0,2015.0,0,1,5,33.0,33.0,91.0,0,0,0,0,0,1,1,1,0,0,0,103,0,11.0,2,9,6,6,23,5.75,0.854794521,37
Beanie Wells,beanie wells,2009,RB,RB,ohio st.,ari,1,31,False,RB,O,21.0,2012.0,0,0,2,14.0,14.0,51.0,0,0,0,0,0,625,2471,24,28,293,0,3,0,0.0,6,2,6,1,15,3.75,0.708333333,15
Bear Pascoe,bear pascoe,2009,TE,TE,fresno st.,sfo,6,184,False,TE,O,23.0,2015.0,0,0,2,3.0,,85.0,0,0,0,0,0,1,2,0,40,336,2,4,0,0.0,0,1,1,0,2,0.5,0.431226766,3
Bernard Scott,bernard scott,2009,RB,RB,abilene christian,cin,6,209,False,RB,O,25.0,2013.0,0,0,0,9.0,9.0,49.0,0,1,0,0,0,259,1049,4,31,175,0,3,0,0.0,4,2,3,0,9,2.25,0.563172043,9
Blake Schlueter,blake schlueter,2009,C,OL,tcu,den,7,225,False,OL,O,23.0,,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.046728972,0
Brad Jones,brad jones,2009,LB,LB,colorado,gnb,7,218,False,LB,D,23.0,2015.0,0,0,2,18.0,18.0,83.0,0,0,0,0,0,0,0,0,0,0,0,186,0,10.0,4,3,1,5,13,3.25,0.650712831,20
Bradley Fletcher,bradley fletcher,2009,DB,DB,iowa,stl,3,66,False,DB,D,23.0,2015.0,0,0,3,24.0,13.0,73.0,0,0,0,0,0,0,0,0,0,0,0,258,8,1.0,1,8,2,3,14,3.5,0.724726776,26
Brandon Gibson,brandon gibson,2009,WR,WR,washington st.,phi,6,194,False,WR,O,22.0,2014.0,0,0,3,17.0,0.0,76.0,0,0,0,0,0,5,44,0,233,2711,13,0,0,0.0,2,5,2,5,14,3.5,0.717504333,19
Brandon Hughes,brandon hughes,2009,DB,DB,oregon st.,sdg,5,148,False,DB,D,23.0,2013.0,0,0,0,2.0,,31.0,0,0,0,0,0,0,0,0,0,0,0,28,0,0.0,0,0,1,1,2,0.5,0.243169399,2
Brandon Myers,brandon myers,2009,TE,TE,iowa,oak,6,202,False,TE,O,24.0,2016.0,0,0,5,12.0,8.0,115.0,0,0,0,0,0,0,0,0,199,1954,9,16,0,0.0,0,1,1,6,8,2.0,0.70260223,13
Brandon Pettigrew,brandon pettigrew,2009,TE,TE,oklahoma st.,det,1,20,False,TE,O,24.0,2015.0,0,0,7,22.0,22.0,93.0,0,0,0,0,0,0,0,0,301,2965,17,1,0,0.0,2,6,7,4,19,4.75,0.903345725,24
Brandon Tate,brandon tate,2009,WR,WR,north carolina,nwe,3,83,False,WR,O,21.0,2018.0,0,0,1,16.0,8.0,127.0,0,0,0,0,0,13,142,0,71,1099,7,3,0,0.0,0,8,1,2,11,2.75,0.660311958,17
Brandon Underwood,brandon underwood,2009,DB,DB,cincinnati,gnb,6,187,False,DB,D,23.0,2010.0,0,0,0,2.0,2.0,23.0,0,0,0,0,0,0,0,0,0,0,0,15,0,0.0,1,1,0,0,2,0.5,0.243169399,2
Brandon Williams,brandon williams,2009,DE,DL,texas tech,dal,4,120,False,DL,D,21.0,2010.0,0,0,0,0.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0,0,0,0,0,0.0,0.066997519,54
Brian Cushing,brian cushing,2009,LB,LB,usc,hou,1,15,False,LB,D,22.0,2017.0,0,1,7,52.0,52.0,104.0,0,0,0,0,0,0,0,0,0,0,0,424,8,13.5,11,4,14,3,32,8.0,0.936863544,60
Brian Hartline,brian hartline,2009,WR,WR,ohio st.,mia,4,108,False,WR,O,22.0,2015.0,0,0,5,32.0,30.0,104.0,0,0,0,0,0,7,65,1,344,4766,14,8,0,0.0,5,4,5,8,22,5.5,0.845753899,36
